Year Plot,Plot,community,year,slope,Pos,Maint,RowCol,Herb,Mix,native_species_richness,total_native_cover,NN.Cov,ACMGLA,ACMSTR,ARTCAL,CASEXS,CIROCC,DEIFAS,ENCCAL,ERIFAS,ESCCAL,EUCCHR,GRICAM,ISOMEN,LEYCON,LUPMIC,LUPSUC,MALSAX,MIRCAL,PHACIC,PLAERE,SALAPI,SALCOL,STIPUL,photo_cwm,wue_cwm,sla_cwm,N_cwm,seed_cwm,rdiam_cwm,rmf_cwm,srl_cwm,rtd_cwm,multivariate_FDis,photo_fd,wue_fd,sla_fd,N_fd,seed_fd,rdiam_fd,rmf_fd,srl_fd,rtd_fd
2012 GLForbMSouthWest73_W,GLForbMSouthWest73_W,GL,2012,South,West,M,73,W,Forb,2,16.66666667,41.66666667,0,0,0,0,0,8.333333333,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,30.45361723,57.30934427,164.3107863,3.87,0.001157333,0.410262222,0.659527835,131.3192437,0.068548631,1.684907832,0.042384439,0.365709098,0.13597304,0.363190624,0.089428506,0.03042636,0.252997523,0.357436908,1.5337166
2012 GLForbMSouthWest81_S,GLForbMSouthWest81_S,GL,2012,South,West,M,81,S,Forb,3,33.33333333,8.333333333,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,8.333333333,29.55327516,60.58764179,144.1342374,3.84875,0.0019935,0.397631667,0.622884774,120.2994548,0.078307541,1.947866912,0.19681484,0.315566071,0.592233938,0.394585378,0.139544281,0.107773166,0.615425864,0.329004916,1.300627912
2012 GLForbMSouthWest81_W,GLForbMSouthWest81_W,GL,2012,South,West,M,81,W,Forb,2,45.83333333,8.333333333,0,4.166666667,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,0,30.935,73.28833333,160.2366667,3.491666667,0.001995,0.42555,0.613666667,74.54833333,0.100333333,0.895550145,0.003201998,0.123998283,0.18989922,0.353915595,0.02490274,0.045857528,0.421236175,0.05659046,0.664786294
2012 GLGrassHNorthLB11_S,GLGrassHNorthLB11_S,GL,2012,North,LB,H,11,S,Grass,1,79.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB11_W,GLGrassHNorthLB11_W,GL,2012,North,LB,H,11,W,Grass,2,58.33333333,20.83333333,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16666667,26.79282173,61.50957523,97.3485604,4.282142857,0.003628929,0.359851905,0.532772792,129.9143767,0.077906764,0.343590111,0.074417687,0.118743679,0.279892391,0.052452234,0.043888356,0.064563819,0.021216107,0.045714588,0.093222866
2012 GLGrassHNorthLB13_S,GLGrassHNorthLB13_S,GL,2012,North,LB,H,13,S,Grass,1,91.66666667,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB13_W,GLGrassHNorthLB13_W,GL,2012,North,LB,H,13,W,Grass,1,75,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB21_S,GLGrassHNorthLB21_S,GL,2012,North,LB,H,21,S,Grass,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB21_W,GLGrassHNorthLB21_W,GL,2012,North,LB,H,21,W,Grass,1,8.333333333,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB22_S,GLGrassHNorthLB22_S,GL,2012,North,LB,H,22,S,Grass,3,58.33333333,8.333333333,0,0,0,0,0,4.166666667,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,45.83333333,27.38464331,60.82849889,105.3493332,4.102142857,0.003330786,0.365967619,0.557636279,125.9079355,0.080680439,0.971396903,0.18208381,0.117532748,0.514631838,0.213933385,0.103805946,0.100618008,0.520679915,0.139510399,0.449919852
2012 GLGrassHNorthLB22_W,GLGrassHNorthLB22_W,GL,2012,North,LB,H,22,W,Grass,2,16.66666667,8.333333333,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,27.72178319,56.67103384,116.6605134,4.226666667,0.002758667,0.370222222,0.580164896,142.3393026,0.068938146,1.440503966,0.212069813,0.166264282,0.76989341,0.027336929,0.196628871,0.11251798,0.855892378,0.113728767,0.782394967
2012 GLGrassHNorthLB23_S,GLGrassHNorthLB23_S,GL,2012,North,LB,H,23,S,Grass,1,50,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB23_W,GLGrassHNorthLB23_W,GL,2012,North,LB,H,23,W,Grass,2,25,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,20.83333333,26.84663488,59.59128546,102.353067,4.216666667,0.00344,0.348522222,0.535834557,144.5858509,0.075454788,0.589635923,0.078272411,0.018080385,0.435481259,0.048815944,0.084194977,0.032414849,0.051308603,0.17528294,0.328167533
2012 GLGrassHNorthLB24_S,GLGrassHNorthLB24_S,GL,2012,North,LB,H,24,S,Grass,1,41.66666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB24_W,GLGrassHNorthLB24_W,GL,2012,North,LB,H,24,W,Grass,2,79.16666667,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,75,26.71522703,60.4753561,93.92517093,4.197368421,0.003705789,0.356124211,0.538780338,129.4345463,0.080232812,0.290667656,0.057093613,0.044750776,0.14223698,0.087625296,0.024053268,0.032073384,0.135275577,0.054682436,0.168579092
2012 GLGrassHNorthLB33_S,GLGrassHNorthLB33_S,GL,2012,North,LB,H,33,S,Grass,1,41.66666667,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLB33_W,GLGrassHNorthLB33_W,GL,2012,North,LB,H,33,W,Grass,1,41.66666667,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower11_S,GLGrassHNorthLower11_S,GL,2012,North,Lower,H,11,S,Grass,1,75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower11_W,GLGrassHNorthLower11_W,GL,2012,North,Lower,H,11,W,Grass,2,75,16.66666667,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,27.10087253,58.27028819,103.5940969,4.238333333,0.003276833,0.361404445,0.556883182,137.5181618,0.073841946,0.900314978,0.132543633,0.103915176,0.481183381,0.01708558,0.122893045,0.070323737,0.534932736,0.071080479,0.488996854
2012 GLGrassHNorthLower13_S,GLGrassHNorthLower13_S,GL,2012,North,Lower,H,13,S,Grass,2,79.16666667,12.5,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.83333333,26.87211596,58.85948717,98.78015401,4.242631579,0.003467737,0.35815579,0.548305708,135.7419521,0.075648609,0.610518301,0.089880004,0.070466579,0.326298315,0.011586011,0.083335782,0.047687676,0.362746631,0.048200835,0.331596759
2012 GLGrassHNorthLower13_W,GLGrassHNorthLower13_W,GL,2012,North,Lower,H,13,W,Grass,1,50,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower15_S,GLGrassHNorthLower15_S,GL,2012,North,Lower,H,15,S,Grass,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower15_W,GLGrassHNorthLower15_W,GL,2012,North,Lower,H,15,W,Grass,2,37.5,16.66666667,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,29.16666667,27.03871663,61.30834973,98.59672038,4.125,0.003583125,0.360988334,0.545901284,124.9486435,0.082277528,0.637601707,0.125239202,0.098164245,0.312007682,0.19221278,0.05276268,0.070355417,0.296737311,0.119950101,0.369791116
2012 GLGrassHNorthLower21_S,GLGrassHNorthLower21_S,GL,2012,North,Lower,H,21,S,Grass,1,58.33333333,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower21_W,GLGrassHNorthLower21_W,GL,2012,North,Lower,H,21,W,Grass,1,29.16666667,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower23_S,GLGrassHNorthLower23_S,GL,2012,North,Lower,H,23,S,Grass,2,100,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,70.83333333,26.72829731,60.50901241,94.11392041,4.194444444,0.003700833,0.356320741,0.539068053,129.2532977,0.080315427,0.305868896,0.060079476,0.047091137,0.149675643,0.092207894,0.025311197,0.033750747,0.142350174,0.0575422,0.177395385
2012 GLGrassHNorthLower23_W,GLGrassHNorthLower23_W,GL,2012,North,Lower,H,23,W,Grass,1,54.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower25_S,GLGrassHNorthLower25_S,GL,2012,North,Lower,H,25,S,Grass,2,54.16666667,8.333333333,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.83333333,27.15381388,63.40192062,105.2188065,4.319230769,0.003437308,0.368234872,0.531816627,126.7036332,0.076938708,0.674356195,0.146057837,0.233055414,0.549338183,0.10294676,0.08613864,0.126717883,0.041640352,0.089722941,0.182966316
2012 GLGrassHNorthLower25_W,GLGrassHNorthLower25_W,GL,2012,North,Lower,H,25,W,Grass,1,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower31_S,GLGrassHNorthLower31_S,GL,2012,North,Lower,H,31,S,Grass,1,12.5,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower31_W,GLGrassHNorthLower31_W,GL,2012,North,Lower,H,31,W,Grass,2,29.16666667,12.5,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27.10568159,63.1496079,104.1694404,4.314285714,0.003462857,0.367117143,0.531944115,127.1317324,0.077067782,0.634320206,0.1373865,0.2192191,0.516724414,0.096834893,0.081024658,0.119194743,0.039168198,0.084396162,0.172103752
2012 GLGrassHNorthLower33_S,GLGrassHNorthLower33_S,GL,2012,North,Lower,H,33,S,Grass,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthLower35_S,GLGrassHNorthLower35_S,GL,2012,North,Lower,H,35,S,Grass,3,112.5,0,0,8.333333333,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,79.16666667,27.0813307,62.48005947,102.1429967,4.245454545,0.003506591,0.364888485,0.53701945,126.3378819,0.078962235,0.597206374,0.133040184,0.175792408,0.443299589,0.079517542,0.070889015,0.101677362,0.119035767,0.097165265,0.152501905
2012 GLGrassHNorthLower35_W,GLGrassHNorthLower35_W,GL,2012,North,Lower,H,35,W,Grass,1,83.33333333,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper11_S,GLGrassHNorthUpper11_S,GL,2012,North,Upper,H,11,S,Grass,1,41.66666667,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper11_W,GLGrassHNorthUpper11_W,GL,2012,North,Upper,H,11,W,Grass,1,12.5,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper12_S,GLGrassHNorthUpper12_S,GL,2012,North,Upper,H,12,S,Grass,1,54.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper12_W,GLGrassHNorthUpper12_W,GL,2012,North,Upper,H,12,W,Grass,1,41.66666667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper13_S,GLGrassHNorthUpper13_S,GL,2012,North,Upper,H,13,S,Grass,2,54.16666667,4.166666667,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.66666667,26.8186404,58.99722199,97.6548167,4.243636364,0.003512364,0.357396364,0.546300585,135.3267342,0.076070946,0.535724615,0.078868939,0.061833824,0.286323995,0.010166626,0.07312644,0.04184553,0.318307083,0.042295822,0.290973335
2012 GLGrassHNorthUpper13_W,GLGrassHNorthUpper13_W,GL,2012,North,Upper,H,13,W,Grass,1,95.83333333,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper21_S,GLGrassHNorthUpper21_S,GL,2012,North,Upper,H,21,S,Grass,2,87.5,4.166666667,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,26.91825174,58.74065712,99.75103325,4.241764706,0.003429235,0.358810981,0.550035619,136.1001793,0.07528424,0.672899776,0.099063753,0.077666706,0.35963879,0.012769846,0.091850857,0.052560302,0.399811318,0.053125895,0.365478618
2012 GLGrassHNorthUpper21_W,GLGrassHNorthUpper21_W,GL,2012,North,Upper,H,21,W,Grass,1,41.66666667,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.16666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHNorthUpper22_S,GLGrassHNorthUpper22_S,GL,2012,North,Upper,H,22,S,Grass,2,70.83333333,12.5,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,26.6991068,59.30509984,95.13935684,4.245882353,0.003612118,0.355698824,0.541818544,134.3986002,0.077014993,0.358879881,0.052834002,0.041422243,0.191807355,0.006810584,0.048987124,0.028032161,0.213232703,0.02833381,0.19492193
2012 GLGrassHNorthUpper22_W,GLGrassHNorthUpper22_W,GL,2012,North,Upper,H,22,W,Grass,2,29.16666667,12.5,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,20.83333333,27.22496822,61.78795213,101.2864004,4.083333333,0.0035125,0.363788889,0.550001223,122.3658509,0.083454788,0.809652961,0.159033907,0.12465301,0.396200231,0.244079721,0.067000229,0.089340212,0.376809284,0.152317588,0.46957602
2012 GLGrassHNorthUpper23_W,GLGrassHNorthUpper23_W,GL,2012,North,Upper,H,23,W,Grass,2,79.16666667,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,66.66666667,26.4199641,61.65839299,97.2866404,4.211764706,0.003592706,0.359676667,0.53899687,130.5297068,0.077607413,0.380557968,0.014464954,0.131276738,0.281116479,0.06324114,0.054186786,0.063861827,0.140010418,0.036088991,0.128202031
2012 GLGrassHSouthEast11_S,GLGrassHSouthEast11_S,GL,2012,South,East,H,11,S,Grass,1,16.66666667,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthEast11_W,GLGrassHSouthEast11_W,GL,2012,South,East,H,11,W,Grass,1,91.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.83333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthEast13_S,GLGrassHSouthEast13_S,GL,2012,South,East,H,13,S,Grass,5,79.34027778,8.333333333,0,8.333333333,0,0,0,8.333333333,0,0,0,0,4.166666667,0,0,0,4.166666667,0,0,0,0,0,0,54.16666667,27.01475557,63.06853084,116.0011687,4.107894737,0.004314579,0.391832281,0.546021189,123.7546845,0.074649505,1.386467519,0.242773087,0.2756782,0.770217778,0.293739464,0.3282731,0.256983313,0.494145012,0.178773827,0.539116972
2012 GLGrassHSouthEast13_W,GLGrassHSouthEast13_W,GL,2012,South,East,H,13,W,Grass,1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthEast21_S,GLGrassHSouthEast21_S,GL,2012,South,East,H,21,S,Grass,4,50,37.5,0,0,8.333333333,0,0,8.333333333,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,25,24.60138979,66.96295651,114.6645815,3.798333333,0.002377083,0.378725556,0.588499575,130.7473093,0.074719702,1.915526139,0.750905274,0.493426731,0.697314476,0.508662138,0.201771485,0.125078069,0.75682043,0.177031991,0.884666276
2012 GLGrassHSouthEast21_W,GLGrassHSouthEast21_W,GL,2012,South,East,H,21,W,Grass,4,125,25,0,4.166666667,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,75,27.63862364,61.01775261,111.5014714,4.1396,0.00312552,0.3710696,0.561708067,127.1715191,0.078135691,1.179610592,0.213697861,0.164987124,0.667336379,0.187603188,0.137185807,0.127358354,0.601757067,0.143530485,0.467033816
2012 GLGrassHSouthEast23_S,GLGrassHSouthEast23_S,GL,2012,South,East,H,23,S,Grass,3,83.33333333,4.166666667,0,0,0,0,0,4.166666667,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,70.83333333,27.11323887,60.54081199,100.9028373,4.1465,0.00347005,0.361953334,0.550425835,127.9446612,0.080100031,0.721453724,0.137887103,0.084516097,0.389716656,0.157548578,0.078609411,0.076195274,0.394296699,0.101260694,0.321889148
2012 GLGrassHSouthEast23_W,GLGrassHSouthEast23_W,GL,2012,South,East,H,23,W,Grass,2,29.16666667,16.66666667,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27.10568159,63.1496079,104.1694404,4.314285714,0.003462857,0.367117143,0.531944115,127.1317324,0.077067782,0.634320206,0.1373865,0.2192191,0.516724414,0.096834893,0.081024658,0.119194743,0.039168198,0.084396162,0.172103752
2012 GLGrassHSouthEast32_S,GLGrassHSouthEast32_S,GL,2012,South,East,H,32,S,Grass,3,62.5,25,0,4.166666667,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.16666667,27.02032867,60.76053797,102.1204017,4.275333333,0.003432733,0.362894667,0.542140722,132.0283427,0.076001176,0.646882204,0.119964226,0.114721065,0.443989658,0.04975321,0.089355141,0.085496935,0.241071526,0.045160329,0.284630165
2012 GLGrassHSouthEast32_W,GLGrassHSouthEast32_W,GL,2012,South,East,H,32,W,Grass,2,70.83333333,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27.012171,58.4987531,101.727466,4.24,0.003350857,0.360144762,0.553557223,136.8294274,0.074542489,0.793747083,0.116854795,0.091615013,0.424226981,0.015063206,0.108346521,0.061999703,0.471614167,0.062666872,0.431115594
2012 GLGrassHSouthEast42_S,GLGrassHSouthEast42_S,GL,2012,South,East,H,42,S,Grass,2,66.66666667,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,26.75371424,61.30457114,96.4959504,4.278125,0.003649687,0.35894375,0.532876376,130.2622073,0.078011637,0.30353213,0.065741587,0.104899764,0.247260706,0.046337009,0.038771565,0.057036547,0.018742595,0.040384882,0.082354334
2012 GLGrassHSouthEast42_W,GLGrassHSouthEast42_W,GL,2012,South,East,H,42,W,Grass,2,16.66666667,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,27.5749714,65.60965691,114.4007603,4.3625,0.00321375,0.378015,0.530701101,122.9577658,0.075809309,0.971302815,0.210373078,0.335679246,0.791234259,0.14827843,0.124069007,0.18251695,0.059976303,0.129231623,0.26353387
2012 GLGrassHSouthWest11_S,GLGrassHSouthWest11_S,GL,2012,South,West,H,11,S,Grass,1,12.5,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest11_W,GLGrassHSouthWest11_W,GL,2012,South,West,H,11,W,Grass,1,8.333333333,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest13_S,GLGrassHSouthWest13_S,GL,2012,South,West,H,13,S,Grass,1,29.16666667,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest13_W,GLGrassHSouthWest13_W,GL,2012,South,West,H,13,W,Grass,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest21_S,GLGrassHSouthWest21_S,GL,2012,South,West,H,21,S,Grass,1,4.166666667,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest21_W,GLGrassHSouthWest21_W,GL,2012,South,West,H,21,W,Grass,1,12.5,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest32_S,GLGrassHSouthWest32_S,GL,2012,South,West,H,32,S,Grass,1,66.66666667,29.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest34_S,GLGrassHSouthWest34_S,GL,2012,South,West,H,34,S,Grass,1,4.166666667,41.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
2012 GLGrassHSouthWest34_W,GLGrassHSouthWest34_W,GL,2012,South,West,H,34,W,Grass,1,16.66666667,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,26.47996186,59.86954255,90.52768043,4.25,0.003795,0.352586667,0.533601468,132.6970211,0.078745746,0,0,0,0,0,0,0,0,0,0
